mapBound(10000,800)
(70,0,0,1,)
(71,0,0,0,)
(72,0,0,1,)
(73,0,0,1,)
(74,0,0,0,)
(75,0,1,0,)
(76,0,1,1,)
(77,0,1,1,)
(78,0,1,1,)
(79,0,0,0,)
(80,0,0,1,)
(81,0,0,0,)
(82,0,1,0,)
(83,0,0,1,)
(84,0,0,0,)
(85,0,0,0,)
(86,0,1,0,)
(87,0,1,1,)
(88,0,1,1,)
(89,0,0,0,)
(90,0,1,0,)
(91,0,0,1,)
(92,0,0,1,)
(93,0,0,0,)
(94,0,0,0,)
(95,0,1,0,)
(96,0,0,1,)
(97,0,0,1,)
(98,0,1,1,)
(99,0,1,0,)
(50,1,1,1,)
(51,1,1,0,)
(52,1,0,1,)
(53,1,1,0,)
(54,1,1,1,)
(55,1,0,1,)
(56,1,0,0,)
(57,1,1,1,)
(58,1,0,1,)
(59,1,0,1,)
(60,1,1,1,)
(61,1,1,1,)
(62,1,0,0,)
(63,1,0,0,)
(64,1,1,0,)
(65,1,0,1,)
(66,1,0,0,)
(67,1,1,1,)
(68,1,1,1,)
(69,1,1,0,)
(70,1,0,0,)
(71,1,0,0,)
(72,1,1,1,)
(73,1,1,0,)
(74,1,1,1,)
(75,1,1,1,)
(76,1,1,0,)
(77,1,0,1,)
(78,1,0,1,)
(79,1,0,1,)
(80,1,1,1,)
(81,1,0,0,)
(82,1,1,1,)
(83,1,0,1,)
(84,1,1,1,)
(85,1,1,0,)
(86,1,0,0,)
(87,1,0,1,)
(88,1,0,1,)
(89,1,1,0,)
(90,1,0,0,)
(91,1,1,0,)
(92,1,1,1,)
(93,1,1,0,)
(94,1,1,0,)
(95,1,1,0,)
(96,1,0,1,)
(97,1,1,1,)
(98,1,1,1,)
(99,1,0,1,)
(50,2,1,0,)
(51,2,1,1,)
(52,2,0,1,)
(53,2,1,0,)
(54,2,0,1,)
(55,2,0,1,)
(56,2,0,1,)
(57,2,1,1,)
(58,2,1,0,)
(59,2,1,0,)
(60,2,0,0,)
(61,2,1,1,)
(62,2,1,1,)
(63,2,0,0,)
(64,2,1,1,)
(65,2,1,1,)
(66,2,1,1,)
(67,2,1,0,)
(68,2,1,0,)
(69,2,0,1,)
(70,2,0,0,)
(71,2,0,1,)
(72,2,1,0,)
(73,2,1,0,)
(74,2,1,0,)
(75,2,0,1,)
(76,2,0,1,)
(77,2,0,0,)
(78,2,0,0,)
(79,2,1,1,)
(80,2,0,0,)
(81,2,0,1,)
(82,2,1,1,)
(83,2,1,1,)
(84,2,0,0,)
(85,2,0,0,)
(86,2,1,1,)
(87,2,1,0,)
(88,2,1,0,)
(89,2,1,0,)
(90,2,0,0,)
(91,2,0,1,)
(92,2,1,0,)
(93,2,1,1,)
(94,2,0,0,)
(95,2,0,1,)
(96,2,0,1,)
(97,2,0,0,)
(98,2,0,0,)
(99,2,0,1,)
(50,3,1,1,)
(51,3,0,1,)
(52,3,1,1,)
(53,3,1,1,)
(54,3,1,1,)
(55,3,0,1,)
(56,3,1,1,)
(57,3,0,0,)
(58,3,1,1,)
(59,3,0,1,)
(60,3,0,0,)
(61,3,0,1,)
(62,3,0,1,)
(63,3,1,0,)
(64,3,0,1,)
(65,3,0,1,)
(66,3,1,1,)
(67,3,1,1,)
(68,3,0,0,)
(69,3,1,0,)
(70,3,0,0,)
(71,3,0,1,)
(72,3,1,0,)
(73,3,0,1,)
(74,3,1,1,)
(75,3,0,0,)
(76,3,0,1,)
(77,3,1,1,)
(78,3,0,1,)
(79,3,1,1,)
(80,3,1,1,)
(81,3,1,1,)
(82,3,1,1,)
(83,3,0,0,)
(84,3,0,1,)
(85,3,1,0,)
(86,3,1,1,)
(87,3,1,0,)
(88,3,0,1,)
(89,3,0,0,)
(90,3,0,1,)
(91,3,0,1,)
(92,3,1,0,)
(93,3,0,0,)
(94,3,0,0,)
(95,3,1,1,)
(96,3,1,1,)
(97,3,1,0,)
(98,3,1,1,)
(99,3,0,1,)
(50,4,1,1,)
(51,4,1,0,)
(52,4,1,1,)
(53,4,0,1,)
(54,4,0,0,)
(55,4,1,1,)
(56,4,0,1,)
(57,4,1,1,)
(58,4,1,0,)
(59,4,1,0,)
(60,4,0,1,)
(61,4,1,1,)
(62,4,1,0,)
(63,4,1,0,)
(64,4,0,0,)
(65,4,0,1,)
(66,4,1,1,)
(67,4,0,0,)
(68,4,0,1,)
(69,4,1,0,)
(70,4,1,0,)
(71,4,1,0,)
(72,4,0,0,)
(73,4,1,0,)
(74,4,1,1,)
(75,4,0,1,)
(76,4,1,0,)
(77,4,1,1,)
(78,4,0,1,)
(79,4,1,1,)
(80,4,0,1,)
(81,4,0,0,)
(82,4,0,1,)
(83,4,1,0,)
(84,4,0,0,)
(85,4,1,1,)
(86,4,1,1,)
(87,4,0,1,)
(88,4,1,0,)
(89,4,1,0,)
(90,4,0,0,)
(91,4,0,1,)
(92,4,1,0,)
(93,4,0,1,)
(94,4,0,1,)
(95,4,1,0,)
(96,4,0,1,)
(97,4,0,0,)
(98,4,0,1,)
(99,4,0,1,)
(50,5,0,1,)
(51,5,0,1,)
(52,5,0,0,)
(53,5,1,1,)
(54,5,1,0,)
(55,5,0,1,)
(56,5,0,1,)
(57,5,1,1,)
(58,5,0,0,)
(59,5,0,0,)
(60,5,1,1,)
(61,5,0,1,)
(62,5,1,1,)
(63,5,1,0,)
(64,5,1,1,)
(65,5,1,0,)
(66,5,1,0,)
(67,5,0,0,)
(68,5,1,0,)
(69,5,1,1,)
(70,5,1,0,)
(71,5,0,1,)
(72,5,0,1,)
(73,5,1,1,)
(74,5,1,1,)
(75,5,1,0,)
(76,5,1,0,)
(77,5,1,1,)
(78,5,1,0,)
(79,5,1,1,)
(80,5,1,1,)
(81,5,1,1,)
(82,5,1,0,)
(83,5,0,0,)
(84,5,1,0,)
(85,5,0,1,)
(86,5,0,1,)
(87,5,1,1,)
(88,5,0,0,)
(89,5,0,0,)
(90,5,1,0,)
(91,5,0,1,)
(92,5,1,0,)
(93,5,0,0,)
(94,5,0,1,)
(95,5,0,1,)
(96,5,0,0,)
(97,5,0,1,)
(98,5,1,0,)
(99,5,0,1,)
(50,6,1,1,)
(51,6,0,0,)
(52,6,0,0,)
(53,6,0,1,)
(54,6,1,1,)
(55,6,1,1,)
(56,6,0,0,)
(57,6,0,1,)
(58,6,1,0,)
(59,6,1,1,)
(60,6,1,0,)
(61,6,1,1,)
(62,6,0,0,)
(63,6,0,0,)
(64,6,0,1,)
(65,6,0,1,)
(66,6,1,0,)
(67,6,1,0,)
(68,6,1,0,)
(69,6,1,1,)
(70,6,0,1,)
(71,6,1,0,)
(72,6,1,0,)
(73,6,1,0,)
(74,6,1,1,)
(75,6,1,0,)
(76,6,1,0,)
(77,6,1,1,)
(78,6,0,0,)
(79,6,1,0,)
(80,6,0,1,)
(81,6,1,0,)
(82,6,0,0,)
(83,6,1,1,)
(84,6,0,0,)
(85,6,0,0,)
(86,6,1,0,)
(87,6,0,1,)
(88,6,1,0,)
(89,6,1,1,)
(90,6,0,0,)
(91,6,0,1,)
(92,6,1,1,)
(93,6,0,1,)
(94,6,1,0,)
(95,6,0,1,)
(96,6,0,0,)
(97,6,1,0,)
(98,6,0,1,)
(99,6,1,1,)
(50,7,0,1,)
(51,7,0,0,)
(52,7,1,1,)
(53,7,0,0,)
(54,7,0,1,)
(55,7,0,1,)
(56,7,1,0,)
(57,7,0,0,)
(58,7,0,1,)
(59,7,1,1,)
(60,7,1,0,)
(61,7,0,1,)
(62,7,0,0,)
(63,7,0,0,)
(64,7,1,0,)
(65,7,0,0,)
(66,7,0,0,)
(67,7,0,1,)
(68,7,1,0,)
(69,7,1,1,)
(70,7,0,1,)
(71,7,0,0,)
(72,7,0,0,)
(73,7,1,1,)
(74,7,0,1,)
(75,7,1,1,)
(76,7,1,1,)
(77,7,1,0,)
(78,7,1,1,)
(79,7,1,0,)
(80,7,1,0,)
(81,7,0,0,)
(82,7,1,1,)
(83,7,1,1,)
(84,7,1,0,)
(85,7,0,0,)
(86,7,0,0,)
(87,7,0,1,)
(88,7,1,1,)
(89,7,0,1,)
(90,7,1,0,)
(91,7,1,1,)
(92,7,0,0,)
(93,7,1,0,)
(94,7,0,0,)
(95,7,1,0,)
(96,7,1,0,)
(97,7,1,1,)
(98,7,1,1,)
(99,7,1,1,)
(50,8,0,1,)
(51,8,0,1,)
(52,8,1,1,)
(53,8,1,0,)
(54,8,1,1,)
(55,8,0,1,)
(56,8,0,0,)
(57,8,1,1,)
(58,8,0,1,)
(59,8,0,0,)
(60,8,1,1,)
(61,8,0,0,)
(62,8,1,1,)
(63,8,1,0,)
(64,8,0,1,)
(65,8,0,1,)
(66,8,1,0,)
(67,8,1,1,)
(68,8,0,1,)
(69,8,1,1,)
(70,8,0,1,)
(71,8,1,1,)
(72,8,0,1,)
(73,8,0,1,)
(74,8,0,0,)
(75,8,1,0,)
(76,8,1,1,)
(77,8,0,0,)
(78,8,1,0,)
(79,8,1,1,)
(80,8,1,0,)
(81,8,0,1,)
(82,8,0,0,)
(83,8,1,0,)
(84,8,0,0,)
(85,8,0,0,)
(86,8,0,0,)
(87,8,1,0,)
(88,8,0,0,)
(89,8,0,0,)
(90,8,0,0,)
(91,8,0,1,)
(92,8,1,0,)
(93,8,1,0,)
(94,8,0,0,)
(95,8,0,0,)
(96,8,1,1,)
(97,8,1,0,)
(98,8,1,0,)
(99,8,0,0,)
(50,9,1,0,)
(51,9,1,1,)
(52,9,1,1,)
(53,9,0,0,)
(54,9,0,1,)
(55,9,1,0,)
(56,9,1,1,)
(57,9,1,0,)
(58,9,1,0,)
(59,9,1,0,)
(60,9,1,1,)
(61,9,0,1,)
(62,9,0,1,)
(63,9,0,0,)
(64,9,1,1,)
(65,9,1,1,)
(66,9,1,0,)
(67,9,0,1,)
(68,9,0,1,)
(69,9,1,1,)
(70,9,0,1,)
(71,9,0,1,)
(72,9,0,0,)
(73,9,1,1,)
(74,9,0,0,)
(75,9,0,0,)
(76,9,0,0,)
(77,9,1,0,)
(78,9,1,1,)
(79,9,1,1,)
(80,9,1,0,)
(81,9,0,1,)
(82,9,1,0,)
(83,9,1,0,)
(84,9,0,1,)
(85,9,1,1,)
(86,9,0,1,)
(87,9,1,1,)
(88,9,1,0,)
(89,9,1,0,)
(90,9,1,1,)
(91,9,0,0,)
(92,9,0,1,)
(93,9,1,1,)
(94,9,1,1,)
(95,9,0,1,)
(96,9,0,0,)
(97,9,1,0,)
(98,9,0,1,)
(99,9,1,1,)
(50,10,1,0,)
(51,10,0,0,)
(52,10,0,0,)
(53,10,0,0,)
(54,10,1,0,)
(55,10,1,0,)
(56,10,0,1,)
(57,10,1,1,)
(58,10,0,1,)
(59,10,1,0,)
(60,10,0,0,)
(61,10,1,0,)
(62,10,1,1,)
(63,10,1,0,)
(64,10,1,0,)
(65,10,0,1,)
(66,10,0,1,)
(67,10,0,1,)
(68,10,0,1,)
(69,10,0,0,)
(70,10,1,1,)
(71,10,1,0,)
(72,10,0,0,)
(73,10,1,1,)
(74,10,0,0,)
(75,10,0,0,)
(76,10,1,0,)
(77,10,1,1,)
(78,10,0,0,)
(79,10,1,1,)
(80,10,0,0,)
(81,10,0,0,)
(82,10,0,1,)
(83,10,1,0,)
(84,10,0,1,)
(85,10,1,1,)
(86,10,1,0,)
(87,10,0,0,)
(88,10,1,1,)
(89,10,0,0,)
(90,10,1,0,)
(91,10,1,0,)
(92,10,1,1,)
(93,10,0,1,)
(94,10,1,0,)
(95,10,1,0,)
(96,10,1,0,)
(97,10,0,1,)
(98,10,1,0,)
(99,10,0,0,)
(50,11,0,1,)
(51,11,1,0,)
(52,11,1,0,)
(53,11,0,1,)
(54,11,0,0,)
(55,11,1,0,)
(56,11,1,1,)
(57,11,1,0,)
(58,11,0,0,)
(59,11,0,0,)
(60,11,1,0,)
(61,11,1,1,)
(62,11,0,1,)
(63,11,1,1,)
(64,11,0,1,)
(65,11,1,0,)
(66,11,0,1,)
(67,11,1,1,)
(68,11,0,1,)
(69,11,1,1,)
(70,11,0,0,)
(71,11,1,1,)
(72,11,1,0,)
(73,11,1,1,)
(74,11,1,0,)
(75,11,0,1,)
(76,11,1,1,)
(77,11,0,0,)
(78,11,1,0,)
(79,11,1,1,)
(80,11,1,1,)
(81,11,0,0,)
(82,11,1,0,)
(83,11,1,0,)
(84,11,1,0,)
(85,11,1,0,)
(86,11,1,0,)
(87,11,0,0,)
(88,11,0,1,)
(89,11,0,1,)
(90,11,1,0,)
(91,11,1,0,)
(92,11,1,0,)
(93,11,0,1,)
(94,11,0,1,)
(95,11,0,0,)
(96,11,1,1,)
(97,11,0,0,)
(98,11,0,1,)
(99,11,0,1,)
(50,12,1,0,)
(51,12,1,0,)
(52,12,0,1,)
(53,12,0,0,)
(54,12,0,0,)
(55,12,1,0,)
(56,12,0,1,)
(57,12,1,1,)
(58,12,0,0,)
(59,12,1,0,)
(60,12,0,1,)
(61,12,0,0,)
(62,12,1,0,)
(63,12,1,0,)
(64,12,0,1,)
(65,12,0,0,)
(66,12,1,0,)
(67,12,0,1,)
(68,12,1,0,)
(69,12,0,1,)
(70,12,0,1,)
(71,12,1,0,)
(72,12,0,1,)
(73,12,0,0,)
(74,12,1,1,)
(75,12,1,1,)
(76,12,0,0,)
(77,12,1,0,)
(78,12,1,1,)
(79,12,0,0,)
(80,12,1,1,)
(81,12,1,1,)
(82,12,1,1,)
(83,12,0,1,)
(84,12,1,0,)
(85,12,0,0,)
(86,12,0,1,)
(87,12,0,1,)
(88,12,0,0,)
(89,12,1,1,)
(90,12,0,0,)
(91,12,1,0,)
(92,12,1,1,)
(93,12,0,0,)
(94,12,0,1,)
(95,12,1,0,)
(96,12,1,0,)
(97,12,0,0,)
(98,12,1,0,)
(99,12,1,0,)
(50,13,1,0,)
(51,13,0,1,)
(52,13,1,0,)
(53,13,0,0,)
(54,13,1,0,)
(55,13,0,0,)
(56,13,0,0,)
(57,13,1,0,)
(58,13,1,0,)
(59,13,0,0,)
(60,13,0,0,)
(61,13,0,0,)
(62,13,1,1,)
(63,13,1,1,)
(64,13,0,0,)
(65,13,1,1,)
(66,13,1,0,)
(67,13,1,0,)
(68,13,0,0,)
(69,13,1,1,)
(70,13,1,0,)
(71,13,1,1,)
(72,13,1,0,)
(73,13,1,1,)
(74,13,0,1,)
(75,13,1,0,)
(76,13,0,1,)
(77,13,0,1,)
(78,13,0,1,)
(79,13,0,0,)
(80,13,1,0,)
(81,13,1,0,)
(82,13,0,1,)
(83,13,1,1,)
(84,13,0,1,)
(85,13,0,1,)
(86,13,1,1,)
(87,13,0,1,)
(88,13,0,1,)
(89,13,1,0,)
(90,13,1,0,)
(91,13,1,0,)
(92,13,1,1,)
(93,13,1,1,)
(94,13,0,1,)
(95,13,0,0,)
(96,13,0,1,)
(97,13,0,1,)
(98,13,1,0,)
(99,13,0,0,)
(50,14,1,0,)
(51,14,0,1,)
(52,14,0,0,)
(53,14,0,0,)
(54,14,0,0,)
(55,14,1,1,)
(56,14,1,0,)
(57,14,1,0,)
(58,14,1,1,)
(59,14,0,0,)
(60,14,0,1,)
(61,14,0,1,)
(62,14,0,1,)
(63,14,1,0,)
(64,14,0,0,)
(65,14,1,1,)
(66,14,1,1,)
(67,14,1,1,)
(68,14,1,0,)
(69,14,0,0,)
(70,14,1,0,)
(71,14,0,1,)
(72,14,1,1,)
(73,14,1,0,)
(74,14,1,0,)
(75,14,1,0,)
(76,14,1,0,)
(77,14,0,1,)
(78,14,0,1,)
(79,14,1,1,)
(80,14,1,0,)
(81,14,0,0,)
(82,14,0,1,)
(83,14,1,1,)
(84,14,0,1,)
(85,14,0,1,)
(86,14,0,0,)
(87,14,1,0,)
(88,14,0,0,)
(89,14,1,0,)
(90,14,0,1,)
(91,14,0,1,)
(92,14,1,1,)
(93,14,0,0,)
(94,14,0,0,)
(95,14,1,0,)
(96,14,0,1,)
(97,14,0,0,)
(98,14,0,0,)
(99,14,0,1,)
(50,15,1,1,)
(51,15,0,1,)
(52,15,0,1,)
(53,15,1,1,)
(54,15,0,0,)
(55,15,0,1,)
(56,15,0,1,)
(57,15,0,1,)
(58,15,1,1,)
(59,15,0,0,)
(60,15,1,1,)
(61,15,0,1,)
(62,15,0,0,)
(63,15,1,1,)
(64,15,1,1,)
(65,15,1,1,)
(66,15,0,1,)
(67,15,0,0,)
(68,15,1,1,)
(69,15,0,0,)
(70,15,1,1,)
(71,15,0,1,)
(72,15,0,1,)
(73,15,1,0,)
(74,15,0,1,)
(75,15,0,1,)
(76,15,0,1,)
(77,15,1,1,)
(78,15,1,1,)
(79,15,1,0,)
(80,15,1,1,)
(81,15,0,0,)
(82,15,1,1,)
(83,15,1,0,)
(84,15,1,1,)
(85,15,0,0,)
(86,15,0,1,)
(87,15,1,0,)
(88,15,1,0,)
(89,15,1,1,)
(90,15,0,0,)
(91,15,1,1,)
(92,15,1,1,)
(93,15,1,1,)
(94,15,1,1,)
(95,15,1,0,)
(96,15,0,1,)
(97,15,1,0,)
(98,15,0,0,)
(99,15,0,0,)
(50,16,0,0,)
(51,16,0,1,)
(52,16,0,1,)
(53,16,0,0,)
(54,16,1,0,)
(55,16,1,0,)
(56,16,0,1,)
(57,16,0,1,)
(58,16,1,0,)
(59,16,0,1,)
(60,16,1,0,)
(61,16,1,1,)
(62,16,0,0,)
(63,16,1,1,)
(64,16,0,1,)
(65,16,1,1,)
(66,16,1,1,)
(67,16,0,0,)
(68,16,1,0,)
(69,16,0,1,)
(70,16,1,0,)
(71,16,0,0,)
(72,16,1,0,)
(73,16,1,1,)
(74,16,1,0,)
(75,16,0,0,)
(76,16,0,1,)
(77,16,1,1,)
(78,16,0,1,)
(79,16,1,0,)
(80,16,0,1,)
(81,16,0,1,)
(82,16,0,1,)
(83,16,0,1,)
(84,16,0,0,)
(85,16,1,1,)
(86,16,1,1,)
(87,16,1,0,)
(88,16,1,0,)
(89,16,0,1,)
(90,16,1,0,)
(91,16,1,0,)
(92,16,0,0,)
(93,16,0,1,)
(94,16,1,1,)
(95,16,1,1,)
(96,16,1,1,)
(97,16,1,1,)
(98,16,1,1,)
(99,16,1,0,)
(50,17,0,1,)
(51,17,1,0,)
(52,17,0,0,)
(53,17,1,0,)
(54,17,0,0,)
(55,17,1,1,)
(56,17,1,1,)
(57,17,0,1,)
(58,17,1,0,)
(59,17,0,0,)
(60,17,1,0,)
(61,17,1,1,)
(62,17,1,1,)
(63,17,0,1,)
(64,17,1,0,)
(65,17,1,1,)
(66,17,1,0,)
(67,17,0,1,)
(68,17,1,0,)
(69,17,1,0,)
(70,17,1,1,)
(71,17,1,1,)
(72,17,0,0,)
(73,17,0,1,)
(74,17,0,0,)
(75,17,1,0,)
(76,17,1,1,)
(77,17,0,1,)
(78,17,0,0,)
(79,17,0,1,)
(80,17,1,0,)
(81,17,1,0,)
(82,17,1,1,)
(83,17,0,0,)
(84,17,0,0,)
(85,17,0,1,)
(86,17,1,0,)
(87,17,1,1,)
(88,17,1,0,)
(89,17,1,0,)
(90,17,1,0,)
(91,17,0,0,)
(92,17,0,1,)
(93,17,0,1,)
(94,17,1,0,)
(95,17,0,1,)
(96,17,1,0,)
(97,17,1,0,)
(98,17,1,1,)
(99,17,0,1,)
(50,18,0,1,)
(51,18,1,0,)
(52,18,1,0,)
(53,18,1,1,)
(54,18,1,0,)
(55,18,1,1,)
(56,18,0,1,)
(57,18,0,0,)
(58,18,0,1,)
(59,18,1,0,)
(60,18,1,0,)
(61,18,0,0,)
(62,18,1,0,)
(63,18,1,0,)
(64,18,0,1,)
(65,18,1,1,)
(66,18,0,1,)
(67,18,1,1,)
(68,18,0,0,)
(69,18,1,1,)
(70,18,0,1,)
(71,18,0,0,)
(72,18,1,1,)
(73,18,1,0,)
(74,18,0,0,)
(75,18,1,0,)
(76,18,1,0,)
(77,18,0,0,)
(78,18,0,1,)
(79,18,0,0,)
(80,18,1,0,)
(81,18,1,0,)
(82,18,0,1,)
(83,18,0,1,)
(84,18,0,1,)
(85,18,1,1,)
(86,18,0,1,)
(87,18,1,0,)
(88,18,1,1,)
(89,18,1,0,)
(90,18,0,1,)
(91,18,1,0,)
(92,18,1,1,)
(93,18,1,0,)
(94,18,0,1,)
(95,18,0,1,)
(96,18,1,1,)
(97,18,0,0,)
(98,18,0,0,)
(99,18,0,0,)
(50,19,1,0,)
(51,19,0,0,)
(52,19,1,1,)
(53,19,1,0,)
(54,19,1,1,)
(55,19,0,0,)
(56,19,1,1,)
(57,19,0,0,)
(58,19,1,0,)
(59,19,1,1,)
(60,19,1,0,)
(61,19,1,1,)
(62,19,0,0,)
(63,19,1,1,)
(64,19,1,1,)
(65,19,1,0,)
(66,19,0,1,)
(67,19,0,0,)
(68,19,1,1,)
(69,19,0,0,)
(70,19,1,0,)
(71,19,0,0,)
(72,19,0,0,)
(73,19,0,0,)
(74,19,1,0,)
(75,19,0,1,)
(76,19,1,0,)
(77,19,0,0,)
(78,19,0,0,)
(79,19,0,0,)
(80,19,0,1,)
(81,19,0,1,)
(82,19,0,1,)
(83,19,1,0,)
(84,19,0,0,)
(85,19,0,0,)
(86,19,1,1,)
(87,19,1,0,)
(88,19,1,1,)
(89,19,1,0,)
(90,19,1,0,)
(91,19,1,0,)
(92,19,1,0,)
(93,19,0,0,)
(94,19,0,1,)
(95,19,1,1,)
(96,19,0,1,)
(97,19,1,1,)
(98,19,1,1,)
(99,19,0,1,)
(50,20,0,0,)
(51,20,1,0,)
(52,20,1,1,)
(53,20,1,1,)
(54,20,1,0,)
(55,20,1,0,)
(56,20,1,0,)
(57,20,0,0,)
(58,20,1,0,)
(59,20,1,1,)
(60,20,1,1,)
(61,20,1,0,)
(62,20,0,0,)
(63,20,0,0,)
(64,20,0,0,)
(65,20,0,0,)
(66,20,1,0,)
(67,20,1,0,)
(68,20,0,1,)
(69,20,0,1,)
(70,20,1,0,)
(71,20,1,0,)
(72,20,1,1,)
(73,20,0,1,)
(74,20,0,1,)
(75,20,1,1,)
(76,20,1,1,)
(77,20,0,0,)
(78,20,0,1,)
(79,20,0,0,)
(80,20,0,1,)
(81,20,1,0,)
(82,20,1,1,)
(83,20,1,1,)
(84,20,0,1,)
(85,20,0,0,)
(86,20,1,1,)
(87,20,1,0,)
(88,20,1,0,)
(89,20,1,1,)
(90,20,1,0,)
(91,20,0,1,)
(92,20,1,1,)
(93,20,0,1,)
(94,20,0,1,)
(95,20,0,1,)
(96,20,1,1,)
(97,20,1,1,)
(98,20,1,1,)
(99,20,0,0,)
(50,21,1,0,)
(51,21,1,0,)
(52,21,0,0,)
(53,21,1,1,)
(54,21,1,0,)
(55,21,1,0,)
(56,21,1,1,)
(57,21,0,1,)
(58,21,0,1,)
(59,21,0,1,)
(60,21,1,0,)
(61,21,0,0,)
(62,21,1,1,)
(63,21,1,0,)
(64,21,0,1,)
(65,21,0,1,)
(66,21,0,1,)
(67,21,0,1,)
(68,21,1,0,)
(69,21,0,1,)
(70,21,1,1,)
(71,21,1,1,)
(72,21,0,0,)
(73,21,0,0,)
(74,21,0,1,)
(75,21,1,0,)
(76,21,0,1,)
(77,21,0,1,)
(78,21,1,1,)
(79,21,1,1,)
(80,21,1,1,)
(81,21,1,1,)
(82,21,0,1,)
(83,21,0,1,)
(84,21,0,1,)
(85,21,1,0,)
(86,21,1,1,)
(87,21,1,0,)
(88,21,0,0,)
(89,21,1,1,)
(90,21,0,0,)
(91,21,1,0,)
(92,21,1,1,)
(93,21,1,0,)
(94,21,1,0,)
(95,21,1,1,)
(96,21,0,0,)
(97,21,0,0,)
(98,21,1,1,)
(99,21,1,0,)
(50,22,1,0,)
(51,22,0,0,)
(52,22,1,0,)
(53,22,1,1,)
(54,22,1,0,)
(55,22,1,0,)
(56,22,1,0,)
(57,22,0,0,)
(58,22,1,1,)
(59,22,1,1,)
(60,22,1,1,)
(61,22,1,0,)
(62,22,0,0,)
(63,22,1,0,)
(64,22,1,0,)
(65,22,1,1,)
(66,22,1,1,)
(67,22,1,1,)
(68,22,0,0,)
(69,22,0,0,)
(70,22,1,0,)
(71,22,0,1,)
(72,22,1,0,)
(73,22,0,1,)
(74,22,1,0,)
(75,22,0,0,)
(76,22,1,1,)
(77,22,0,1,)
(78,22,1,0,)
(79,22,0,1,)
(80,22,1,1,)
(81,22,1,1,)
(82,22,1,1,)
(83,22,0,1,)
(84,22,1,0,)
(85,22,0,1,)
(86,22,0,0,)
(87,22,0,0,)
(88,22,1,0,)
(89,22,1,1,)
(90,22,1,1,)
(91,22,1,1,)
(92,22,0,1,)
(93,22,0,1,)
(94,22,1,1,)
(95,22,0,1,)
(96,22,1,1,)
(97,22,1,0,)
(98,22,0,0,)
(99,22,1,0,)
(50,23,0,0,)
(51,23,1,0,)
(52,23,0,1,)
(53,23,0,1,)
(54,23,0,1,)
(55,23,0,1,)
(56,23,0,1,)
(57,23,0,0,)
(58,23,0,0,)
(59,23,1,0,)
(60,23,0,0,)
(61,23,1,1,)
(62,23,1,1,)
(63,23,1,1,)
(64,23,0,1,)
(65,23,0,0,)
(66,23,1,1,)
(67,23,0,1,)
(68,23,1,1,)
(69,23,1,1,)
(70,23,0,0,)
(71,23,0,1,)
(72,23,1,0,)
(73,23,1,0,)
(74,23,0,1,)
(75,23,1,1,)
(76,23,1,0,)
(77,23,1,1,)
(78,23,1,1,)
(79,23,0,0,)
(80,23,1,1,)
(81,23,1,0,)
(82,23,0,0,)
(83,23,1,0,)
(84,23,1,1,)
(85,23,1,0,)
(86,23,1,0,)
(87,23,1,1,)
(88,23,0,1,)
(89,23,1,1,)
(90,23,1,1,)
(91,23,0,0,)
(92,23,0,1,)
(93,23,1,0,)
(94,23,0,0,)
(95,23,0,1,)
(96,23,1,0,)
(97,23,0,0,)
(98,23,0,0,)
(99,23,1,0,)
(50,24,1,0,)
(51,24,0,0,)
(52,24,0,0,)
(53,24,1,1,)
(54,24,1,1,)
(55,24,0,1,)
(56,24,0,1,)
(57,24,1,0,)
(58,24,1,0,)
(59,24,0,1,)
(60,24,1,0,)
(61,24,1,0,)
(62,24,1,1,)
(63,24,1,1,)
(64,24,1,0,)
(65,24,0,1,)
(66,24,0,1,)
(67,24,0,0,)
(68,24,0,0,)
(69,24,1,1,)
(70,24,1,1,)
(71,24,1,1,)
(72,24,1,1,)
(73,24,1,1,)
(74,24,1,1,)
(75,24,0,0,)
(76,24,0,1,)
(77,24,0,1,)
(78,24,1,0,)
(79,24,0,0,)
(80,24,1,1,)
(81,24,0,0,)
(82,24,1,1,)
(83,24,0,0,)
(84,24,0,1,)
(85,24,1,0,)
(86,24,1,0,)
(87,24,0,1,)
(88,24,0,0,)
(89,24,1,0,)
(90,24,1,0,)
(91,24,1,1,)
(92,24,1,0,)
(93,24,1,1,)
(94,24,1,0,)
(95,24,1,1,)
(96,24,1,0,)
(97,24,0,0,)
(98,24,0,0,)
(99,24,0,0,)
endBlock
(100,0,0,1,)
(101,0,1,0,)
(102,0,0,1,)
(103,0,1,1,)
(104,0,1,1,)
(105,0,1,0,)
(106,0,1,0,)
(107,0,1,0,)
(108,0,0,0,)
(109,0,1,0,)
(110,0,1,1,)
(111,0,0,0,)
(112,0,0,0,)
(113,0,0,1,)
(114,0,1,1,)
(115,0,0,0,)
(116,0,0,1,)
(117,0,0,0,)
(118,0,1,1,)
(119,0,1,1,)
(120,0,0,1,)
(121,0,1,0,)
(122,0,0,0,)
(123,0,1,1,)
(124,0,0,1,)
(125,0,0,1,)
(126,0,0,0,)
(127,0,0,0,)
(128,0,0,1,)
(129,0,1,1,)
(130,0,1,0,)
(131,0,1,1,)
(132,0,0,1,)
(133,0,0,1,)
(134,0,0,1,)
(135,0,0,0,)
(136,0,1,1,)
(137,0,0,1,)
(138,0,1,1,)
(139,0,1,1,)
(140,0,1,1,)
